X,Y,R,G,B
64,86,169,150,61
65,86,171,153,52
66,86,171,152,54
67,86,168,152,53
68,86,169,152,51
69,86,171,148,54
70,86,172,146,54
71,86,169,147,54
72,86,166,146,57
73,86,170,143,54
74,86,165,143,55
75,86,160,141,59
76,86,159,140,57
77,86,157,140,52
78,86,155,138,57
79,86,151,136,59
80,86,148,134,57
81,86,149,129,58
82,86,145,128,61
83,86,138,126,60
84,86,135,123,56
85,86,128,121,53
86,86,118,121,56
87,86,112,119,64
88,86,108,117,62
89,86,103,114,60
90,86,97,114,65
91,86,91,118,63
92,86,88,117,66
93,86,85,114,77
94,86,81,116,79
95,86,75,115,77
96,86,75,117,82
97,86,76,119,77
98,86,70,122,66
99,86,69,119,73
100,86,67,118,74
101,86,66,118,76
102,86,63,120,76
103,86,57,120,69
104,86,58,121,70
105,86,57,122,72
106,86,57,123,66
107,86,54,122,67
108,86,52,122,73
109,86,51,122,75
110,86,48,121,76
111,86,50,120,69
112,86,52,118,64
113,86,50,118,68
114,86,48,117,67
115,86,47,117,63
116,86,49,114,60
117,86,48,111,58
118,86,46,112,60
119,86,47,107,62
0,87,154,79,109
1,87,154,79,109
2,87,153,84,107
3,87,160,85,111
4,87,166,83,109
5,87,168,83,112
6,87,169,82,112
7,87,167,85,113
8,87,164,85,112
9,87,170,84,113
10,87,167,86,109
11,87,166,86,111
12,87,166,86,113
13,87,166,86,113
14,87,167,85,113
15,87,167,85,113
16,87,164,87,115
17,87,164,87,113
18,87,164,87,113
19,87,156,89,110
20,87,153,91,112
21,87,154,89,111
22,87,155,88,111
23,87,150,89,115
24,87,147,91,117
25,87,153,91,112
26,87,150,92,114
27,87,148,93,112
28,87,148,93,110
29,87,145,95,112
30,87,140,96,116
31,87,140,97,114
32,87,142,98,115
33,87,137,99,112
34,87,139,98,110
35,87,137,101,113
36,87,137,101,111
37,87,140,101,112
38,87,138,103,110
39,87,142,103,107
40,87,141,104,105
41,87,142,108,101
42,87,138,111,99
43,87,135,113,93
44,87,138,112,93
45,87,138,115,88
46,87,139,117,86
47,87,135,122,81
48,87,137,123,80
49,87,145,126,75
50,87,143,130,68
51,87,140,137,70
52,87,144,140,68
53,87,149,141,64
54,87,152,142,64
55,87,154,145,64
56,87,156,146,67
57,87,154,146,67
58,87,154,149,64
59,87,161,148,63
60,87,163,148,57
61,87,160,150,53
62,87,164,149,56
63,87,167,149,60
64,87,166,147,62
65,87,164,149,56
66,87,168,152,55
67,87,171,149,59
68,87,167,148,56
69,87,169,147,54
70,87,168,146,53
71,87,166,144,56
72,87,165,145,56
73,87,167,143,51
74,87,161,142,53
75,87,156,139,60
76,87,155,136,58
77,87,155,136,56
78,87,152,135,57
79,87,148,136,56
80,87,144,134,57
81,87,145,128,63
82,87,139,128,59
83,87,137,127,60
84,87,136,124,57
85,87,132,122,57
86,87,121,120,56
87,87,114,118,64
88,87,107,116,63
89,87,105,114,58
90,87,100,113,63
91,87,90,116,64
92,87,84,117,67
93,87,79,117,70
94,87,76,118,70
95,87,72,118,73
96,87,66,118,80
97,87,69,119,75
98,87,67,121,67
99,87,64,119,76
100,87,65,120,79
101,87,65,121,73
102,87,59,122,76
103,87,58,120,74
104,87,58,120,76
105,87,54,120,77
106,87,56,120,71
107,87,54,119,70
108,87,50,121,76
109,87,51,121,72
110,87,50,119,71
111,87,50,118,68
112,87,52,118,64
113,87,51,115,69
114,87,51,113,67
115,87,49,114,62
116,87,50,113,60
117,87,51,112,57
118,87,49,111,56
119,87,46,109,56
0,88,151,81,105
1,88,154,79,107
2,88,155,81,106
3,88,157,82,107
4,88,163,78,109
5,88,164,80,108
6,88,166,82,111
7,88,164,85,114
8,88,166,84,114
9,88,172,83,113
10,88,172,85,114
11,88,172,85,114
12,88,168,83,112
13,88,164,87,113
14,88,167,86,111
15,88,169,84,117
16,88,162,87,117
17,88,162,88,113
18,88,164,87,113
19,88,159,89,113
20,88,152,91,114
21,88,149,91,111
22,88,150,90,113
23,88,150,89,115
24,88,149,90,115
25,88,146,93,111
26,88,142,94,113
27,88,146,91,119
28,88,145,93,118
29,88,142,96,112
30,88,138,96,115
31,88,135,98,113
32,88,136,97,115
33,88,136,99,114
34,88,134,101,108
35,88,140,99,111
36,88,142,99,111
37,88,138,101,105
38,88,137,102,107
39,88,138,103,110
40,88,136,104,106
41,88,135,106,102
42,88,133,111,93
43,88,136,112,88
44,88,134,112,92
45,88,133,117,88
46,88,139,119,85
47,88,139,124,77
48,88,138,125,77
49,88,142,127,75
50,88,145,134,74
51,88,143,137,73
52,88,144,139,70
53,88,145,139,68
54,88,151,141,64
55,88,152,142,64
56,88,152,142,64
57,88,154,144,66
58,88,153,145,66
59,88,160,146,62
60,88,161,149,57
61,88,160,149,59
62,88,163,150,66
63,88,162,151,62
64,88,163,151,62
65,88,164,149,60
66,88,170,146,58
67,88,173,146,62
68,88,167,147,58
69,88,164,147,57
70,88,160,146,51
71,88,163,146,54
72,88,162,145,55
73,88,161,143,56
74,88,157,140,62
75,88,153,138,61
76,88,151,136,59
77,88,151,136,57
78,88,148,136,56
79,88,147,134,57
80,88,145,129,57
81,88,144,127,62
82,88,140,125,60
83,88,137,123,59
84,88,138,120,62
85,88,134,118,62
86,88,126,117,58
87,88,120,118,59
88,88,111,116,58
89,88,105,115,52
90,88,99,113,56
91,88,90,114,65
92,88,82,118,67
93,88,79,117,68
94,88,77,115,73
95,88,70,119,73
96,88,66,118,78
97,88,66,116,76
98,88,67,117,78
99,88,63,117,78
100,88,60,118,73
101,88,60,120,72
102,88,57,120,78
103,88,56,120,75
104,88,56,119,79
105,88,51,123,71
106,88,51,121,72
107,88,57,120,71
108,88,56,120,73
109,88,53,120,72
110,88,53,120,70
111,88,49,118,70
112,88,52,116,72
113,88,55,114,74
114,88,55,112,67
115,88,50,113,62
116,88,49,113,66
117,88,49,112,63
118,88,45,111,57
119,88,42,111,54
0,89,153,79,111
1,89,155,80,110
2,89,157,81,113
3,89,155,82,111
4,89,161,81,110
5,89,167,80,109
6,89,168,81,111
7,89,166,82,113
8,89,165,83,113
9,89,166,84,114
10,89,169,82,112
11,89,172,83,113
12,89,167,86,111
13,89,161,87,112
14,89,158,86,111
15,89,163,85,114
16,89,163,85,118
17,89,160,87,116
18,89,158,86,111
19,89,160,87,112
20,89,155,90,110
21,89,153,91,112
22,89,152,89,113
23,89,150,89,117
24,89,149,90,115
25,89,143,92,111
26,89,142,90,116
27,89,146,89,117
28,89,148,89,115
29,89,140,94,111
30,89,137,95,111
31,89,138,96,115
32,89,137,98,116
33,89,135,98,113
34,89,134,100,112
35,89,136,100,110
36,89,140,100,107
37,89,140,101,105
38,89,136,101,104
39,89,135,103,105
40,89,136,105,104
41,89,133,109,101
42,89,132,113,94
43,89,134,113,88
44,89,129,115,90
45,89,133,118,86
46,89,139,120,83
47,89,139,123,81
48,89,139,127,74
49,89,139,133,74
50,89,140,135,69
51,89,143,136,68
52,89,143,138,69
53,89,145,138,70
54,89,148,139,71
55,89,148,141,70
56,89,151,142,68
57,89,153,143,65
58,89,156,144,66
59,89,158,143,64
60,89,157,146,61
61,89,160,147,60
62,89,163,146,65
63,89,160,149,61
64,89,161,149,55
65,89,164,149,56
66,89,170,145,62
67,89,173,143,64
68,89,164,147,55
69,89,163,148,55
70,89,160,146,55
71,89,158,144,58
72,89,157,143,57
73,89,154,142,60
74,89,151,139,63
75,89,152,137,58
76,89,147,137,59
77,89,147,134,57
78,89,146,131,54
79,89,147,126,56
80,89,146,124,61
81,89,143,126,61
82,89,141,125,60
83,89,136,123,63
84,89,134,121,59
85,89,134,116,61
86,89,130,114,60
87,89,120,116,58
88,89,115,115,58
89,89,106,113,56
90,89,101,113,54
91,89,95,112,63
92,89,84,115,64
93,89,79,113,70
94,89,77,113,72
95,89,74,115,70
96,89,71,116,78
97,89,69,114,80
98,89,69,114,76
99,89,65,114,77
100,89,59,118,77
101,89,59,118,75
102,89,59,117,79
103,89,59,118,77
104,89,56,119,77
105,89,53,119,76
106,89,53,120,70
107,89,53,120,70
108,89,54,119,72
109,89,56,115,75
110,89,52,117,70
111,89,49,119,68
112,89,50,119,71
113,89,49,118,72
114,89,51,114,63
115,89,49,114,62
116,89,47,114,68
117,89,46,114,59
118,89,42,114,51
119,89,40,110,56
0,90,151,79,106
1,90,149,78,106
2,90,152,81,112
3,90,151,83,108
4,90,152,82,108
5,90,159,81,114
6,90,168,78,115
7,90,170,80,113
8,90,163,86,112
9,90,161,87,112
10,90,163,83,113
11,90,164,85,114
12,90,163,86,112
13,90,164,87,115
14,90,161,86,116
15,90,161,86,114
16,90,161,85,118
17,90,155,87,117
18,90,157,85,121
19,90,155,88,111
20,90,150,91,109
21,90,151,88,109
22,90,154,88,115
23,90,152,89,115
24,90,152,89,113
25,90,152,91,116
26,90,150,89,117
27,90,145,90,115
28,90,143,92,109
29,90,141,93,109
30,90,141,92,117
31,90,135,95,117
32,90,136,96,117
33,90,139,98,114
34,90,137,99,112
35,90,133,100,105
36,90,135,100,105
37,90,138,98,107
38,90,134,102,106
39,90,130,105,107
40,90,132,105,101
41,90,134,104,103
42,90,134,108,101
43,90,134,111,98
44,90,129,113,100
45,90,135,116,88
46,90,136,119,82
47,90,138,122,82
48,90,139,127,76
49,90,137,131,71
50,90,141,132,72
51,90,142,133,65
52,90,139,136,67
53,90,141,138,73
54,90,144,138,74
55,90,147,139,71
56,90,154,140,70
57,90,153,139,68
58,90,149,145,60
59,90,152,143,57
60,90,156,144,64
61,90,156,145,60
62,90,160,144,61
63,90,160,145,59
64,90,163,145,62
65,90,163,146,65
66,90,163,144,66
67,90,165,144,62
68,90,160,147,58
69,90,154,147,54
70,90,155,145,53
71,90,153,145,55
72,90,153,141,58
73,90,156,137,59
74,90,155,135,60
75,90,149,136,61
76,90,147,134,59
77,90,142,134,57
78,90,138,133,53
79,90,145,128,54
80,90,143,124,60
81,90,142,122,61
82,90,135,123,54
83,90,134,122,55
84,90,129,121,58
85,90,122,121,58
86,90,123,116,59
87,90,121,113,59
88,90,116,113,62
89,90,111,110,62
90,90,102,111,60
91,90,95,110,64
92,90,88,111,67
93,90,79,113,68
94,90,73,114,68
95,90,71,115,70
96,90,68,114,73
97,90,67,114,75
98,90,67,114,73
99,90,64,116,71
100,90,59,118,75
101,90,59,118,73
102,90,60,118,73
103,90,60,117,75
104,90,58,116,80
105,90,56,115,77
106,90,54,119,72
107,90,53,120,72
108,90,52,118,75
109,90,52,116,74
110,90,54,116,70
111,90,54,116,68
112,90,49,116,71
113,90,48,117,69
114,90,49,117,67
115,90,49,117,65
116,90,44,113,67
117,90,47,113,61
118,90,40,114,53
119,90,40,109,60
0,91,150,78,104
1,91,148,78,101
2,91,150,77,106
3,91,154,81,108
4,91,155,80,108
5,91,158,81,109
6,91,160,83,109
7,91,159,84,109
8,91,159,84,109
9,91,159,84,109
10,91,160,85,113
11,91,163,83,117
12,91,165,83,113
13,91,162,85,111
14,91,159,84,111
15,91,157,84,113
16,91,157,84,113
17,91,155,83,118
18,91,156,84,120
19,91,151,85,114
20,91,147,88,112
21,91,153,87,109
22,91,153,87,111
23,91,149,88,117
24,91,150,86,114
25,91,150,86,112
26,91,147,88,114
27,91,145,90,120
28,91,140,91,114
29,91,143,92,113
30,91,143,92,113
31,91,135,96,113
32,91,130,98,113
33,91,135,98,113
34,91,135,97,117
35,91,130,99,109
36,91,135,96,109
37,91,138,94,113
38,91,135,98,111
39,91,133,105,110
40,91,132,105,103
41,91,131,104,102
42,91,133,107,98
43,91,132,109,92
44,91,134,112,94
45,91,135,116,92
46,91,134,119,86
47,91,137,123,80
48,91,134,129,78
49,91,134,131,79
50,91,139,132,78
51,91,144,133,71
52,91,143,136,68
53,91,143,138,71
54,91,143,135,72
55,91,145,138,70
56,91,153,139,70
57,91,151,137,71
58,91,147,141,61
59,91,155,141,62
60,91,157,140,71
61,91,157,142,65
62,91,154,145,62
63,91,156,144,62
64,91,161,142,62
65,91,159,142,64
66,91,159,144,69
67,91,160,144,63
68,91,157,143,59
69,91,151,141,60
70,91,150,140,59
71,91,153,141,60
72,91,156,137,61
73,91,155,135,60
74,91,148,134,64
75,91,147,133,63
76,91,145,136,55
77,91,138,133,55
78,91,135,130,59
79,91,137,128,56
80,91,139,124,58
81,91,136,120,68
82,91,132,119,62
83,91,131,119,55
84,91,124,121,56
85,91,117,117,58
86,91,121,113,61
87,91,120,110,61
88,91,111,112,60
89,91,108,111,62
90,91,104,109,62
91,91,99,108,66
92,91,90,108,68
93,91,82,110,66
94,91,75,111,67
95,91,72,112,71
96,91,68,114,73
97,91,66,112,76
98,91,67,111,78
99,91,60,114,75
100,91,52,117,79
101,91,58,116,78
102,91,62,116,77
103,91,56,117,80
104,91,58,115,84
105,91,58,116,78
106,91,53,117,73
107,91,49,118,72
108,91,47,118,74
109,91,50,119,75
110,91,49,118,72
111,91,49,116,71
112,91,48,115,69
113,91,49,113,68
114,91,50,115,65
115,91,49,113,64
116,91,44,114,65
117,91,49,113,66
118,91,40,112,61
119,91,40,109,58
0,92,152,76,106
1,92,152,77,102
2,92,151,79,106
3,92,149,81,109
4,92,157,81,111
5,92,163,80,112
6,92,163,80,110
7,92,162,83,109
8,92,161,81,110
9,92,161,80,114
10,92,160,83,113
11,92,160,85,115
12,92,160,85,113
13,92,160,85,111
14,92,160,85,115
15,92,159,83,113
16,92,158,82,112
17,92,158,82,114
18,92,156,84,117
19,92,156,85,115
20,92,156,85,115
21,92,150,84,111
22,92,143,86,112
23,92,146,83,118
24,92,150,86,114
25,92,151,87,113
26,92,149,87,120
27,92,145,88,114
28,92,143,90,110
29,92,139,91,116
30,92,138,94,115
31,92,138,97,111
32,92,133,97,109
33,92,133,97,109
34,92,135,96,113
35,92,132,96,108
36,92,135,98,113
37,92,133,96,115
38,92,129,99,111
39,92,128,102,111
40,92,132,104,107
41,92,132,105,103
42,92,128,109,102
43,92,131,111,93
44,92,136,111,92
45,92,130,119,90
46,92,128,122,86
47,92,138,125,79
48,92,139,126,80
49,92,135,130,79
50,92,140,131,74
51,92,144,131,72
52,92,146,131,67
53,92,147,132,69
54,92,144,133,71
55,92,150,136,70
56,92,150,136,70
57,92,149,137,68
58,92,151,137,69
59,92,156,137,72
60,92,160,137,72
61,92,154,139,64
62,92,151,141,64
63,92,155,140,66
64,92,158,140,67
65,92,157,142,61
66,92,155,142,65
67,92,154,142,62
68,92,151,141,60
69,92,150,139,63
70,92,150,138,60
71,92,149,137,59
72,92,150,134,64
73,92,146,134,68
74,92,147,132,67
75,92,143,132,60
76,92,140,132,57
77,92,139,129,62
78,92,137,127,60
79,92,137,122,63
80,92,133,123,60
81,92,130,122,63
82,92,130,117,67
83,92,126,116,62
84,92,120,118,57
85,92,114,117,59
86,92,111,114,68
87,92,110,113,67
88,92,111,112,60
89,92,106,109,60
90,92,101,109,63
91,92,94,108,67
92,92,85,108,66
93,92,84,107,67
94,92,83,107,67
95,92,76,110,69
96,92,70,112,75
97,92,69,115,74
98,92,68,112,79
99,92,63,111,81
100,92,53,116,79
101,92,56,114,81
102,92,58,114,79
103,92,53,116,81
104,92,56,115,77
105,92,56,116,73
106,92,54,115,76
107,92,53,116,79
108,92,52,117,77
109,92,52,115,76
110,92,49,117,74
111,92,50,117,70
112,92,49,116,69
113,92,52,115,65
114,92,53,113,67
115,92,50,112,68
116,92,49,110,69
117,92,46,110,66
118,92,43,112,57
119,92,44,108,52
0,93,144,76,101
1,93,145,77,100
2,93,150,78,104
3,93,148,80,106
4,93,154,80,114
5,93,157,80,117
6,93,155,80,110
7,93,157,81,111
8,93,161,81,112
9,93,158,82,112
10,93,159,83,113
11,93,159,83,113
12,93,159,83,113
13,93,159,84,111
14,93,156,83,112
15,93,158,83,110
16,93,158,83,110
17,93,158,82,112
18,93,153,84,114
19,93,150,86,116
20,93,153,86,117
21,93,150,86,116
22,93,144,84,116
23,93,146,84,112
24,93,147,88,112
25,93,146,90,113
26,93,147,87,118
27,93,149,88,113
28,93,143,90,112
29,93,139,92,114
30,93,140,92,117
31,93,140,93,113
32,93,137,95,111
33,93,137,96,109
34,93,135,94,110
35,93,131,95,116
36,93,133,98,115
37,93,133,98,115
38,93,127,100,111
39,93,131,102,112
40,93,134,104,107
41,93,131,104,104
42,93,126,107,100
43,93,127,112,92
44,93,131,114,90
45,93,130,119,86
46,93,131,123,87
47,93,135,123,84
48,93,138,125,79
49,93,135,130,77
50,93,137,129,77
51,93,141,129,80
52,93,140,129,80
53,93,144,129,80
54,93,148,130,77
55,93,150,131,78
56,93,146,134,72
57,93,143,135,72
58,93,147,134,75
59,93,150,136,70
60,93,153,137,69
61,93,153,137,69
62,93,150,138,69
63,93,150,138,69
64,93,153,139,70
65,93,148,140,65
66,93,145,139,64
67,93,145,139,66
68,93,147,139,64
69,93,146,138,63
70,93,149,136,61
71,93,149,136,61
72,93,146,135,66
73,93,144,132,65
74,93,143,131,64
75,93,139,127,65
76,93,138,126,62
77,93,138,125,64
78,93,133,123,60
79,93,129,120,62
80,93,126,120,59
81,93,125,118,64
82,93,127,117,68
83,93,120,114,66
84,93,115,114,60
85,93,110,115,59
86,93,105,112,66
87,93,105,110,67
88,93,108,109,63
89,93,102,106,64
90,93,100,106,68
91,93,97,106,67
92,93,89,106,68
93,93,84,106,71
94,93,80,106,70
95,93,72,108,71
96,93,69,111,74
97,93,69,111,74
98,93,66,110,75
99,93,62,110,78
100,93,60,111,78
101,93,60,113,77
102,93,55,115,79
103,93,53,115,83
104,93,55,113,80
105,93,58,115,73
106,93,58,115,75
107,93,51,114,77
108,93,52,115,78
109,93,54,115,76
110,93,52,117,70
111,93,46,118,67
112,93,45,117,67
113,93,52,115,65
114,93,53,113,67
115,93,50,112,68
116,93,49,114,62
117,93,45,112,60
118,93,42,111,54
119,93,46,109,56
0,94,145,75,103
1,94,146,78,103
2,94,149,78,108
3,94,150,79,110
4,94,153,76,118
5,94,156,76,121
6,94,152,81,114
7,94,155,79,116
8,94,160,78,117
9,94,158,80,115
10,94,154,80,114
11,94,157,80,115
12,94,159,81,114
13,94,158,81,116
14,94,155,83,116
15,94,152,83,115
16,94,151,82,112
17,94,152,82,117
18,94,150,86,112
19,94,144,88,111
20,94,150,85,118
21,94,145,86,117
22,94,147,87,118
23,94,151,85,114
24,94,148,87,114
25,94,145,87,120
26,94,149,84,119
27,94,147,85,117
28,94,142,90,116
29,94,140,91,114
30,94,139,89,115
31,94,141,88,117
32,94,137,92,114
33,94,133,94,109
34,94,132,94,116
35,94,130,97,120
36,94,129,97,112
37,94,127,98,112
38,94,129,98,115
39,94,133,99,111
40,94,132,99,105
41,94,131,103,108
42,94,127,110,104
43,94,128,113,93
44,94,131,114,92
45,94,130,117,89
46,94,133,120,88
47,94,134,121,89
48,94,137,122,84
49,94,136,125,81
50,94,133,129,82
51,94,137,126,84
52,94,137,128,83
53,94,139,132,78
54,94,142,131,74
55,94,144,132,77
56,94,142,133,75
57,94,139,135,73
58,94,143,134,80
59,94,147,134,77
60,94,150,135,74
61,94,147,137,74
62,94,144,139,70
63,94,144,137,69
64,94,146,136,71
65,94,144,137,69
66,94,144,137,69
67,94,142,137,68
68,94,142,135,65
69,94,144,135,63
70,94,144,134,65
71,94,144,134,67
72,94,144,132,67
73,94,140,131,63
74,94,136,131,62
75,94,133,127,68
76,94,134,126,63
77,94,134,126,63
78,94,130,120,69
79,94,125,120,67
80,94,122,120,64
81,94,121,118,66
82,94,121,115,69
83,94,117,114,65
84,94,111,115,64
85,94,109,113,64
86,94,107,109,65
87,94,106,108,66
88,94,104,108,59
89,94,103,107,69
90,94,99,105,69
91,94,99,106,61
92,94,93,104,66
93,94,85,103,72
94,94,76,107,69
95,94,68,108,70
96,94,68,110,73
97,94,69,108,77
98,94,66,108,74
99,94,65,109,74
100,94,63,110,74
101,94,61,113,77
102,94,55,113,80
103,94,52,114,82
104,94,54,111,81
105,94,58,111,82
106,94,58,116,78
107,94,55,116,75
108,94,52,115,80
109,94,52,115,78
110,94,51,114,75
111,94,45,116,71
112,94,43,113,71
113,94,49,112,70
114,94,51,114,65
115,94,49,112,63
116,94,46,112,60
117,94,45,112,60
118,94,44,110,56
119,94,44,107,58
0,95,147,73,107
1,95,142,78,106
2,95,144,79,103
3,95,152,76,106
4,95,152,75,115
5,95,153,76,118
6,95,151,77,114
7,95,151,79,115
8,95,153,78,117
9,95,154,79,120
10,95,152,80,116
11,95,153,82,115
12,95,149,82,116
13,95,149,82,114
14,95,153,82,115
15,95,151,81,118
16,95,147,84,119
17,95,149,84,119
18,95,147,85,117
19,95,150,84,115
20,95,149,84,119
21,95,143,86,112
22,95,144,87,115
23,95,147,87,118
24,95,148,86,116
25,95,149,84,117
26,95,145,85,119
27,95,139,87,114
28,95,139,89,115
29,95,143,89,116
30,95,145,88,118
31,95,143,90,120
32,95,137,94,117
33,95,132,95,114
34,95,133,92,117
35,95,133,91,114
36,95,128,96,111
37,95,124,100,108
38,95,125,98,109
39,95,129,98,108
40,95,131,101,105
41,95,127,102,101
42,95,126,106,106
43,95,128,113,95
44,95,129,115,88
45,95,130,117,89
46,95,133,116,97
47,95,129,120,96
48,95,135,119,93
49,95,138,121,88
50,95,135,126,83
51,95,133,125,80
52,95,131,127,85
53,95,133,129,82
54,95,135,130,79
55,95,140,130,76
56,95,141,132,74
57,95,139,135,75
58,95,139,132,80
59,95,144,130,78
60,95,146,133,74
61,95,143,136,70
62,95,139,136,69
63,95,142,136,72
64,95,145,132,75
65,95,142,133,75
66,95,140,136,74
67,95,142,136,74
68,95,140,134,73
69,95,141,133,67
70,95,138,131,65
71,95,140,132,66
72,95,136,133,72
73,95,133,129,71
74,95,131,127,67
75,95,132,126,69
76,95,129,124,71
77,95,129,121,71
78,95,128,117,71
79,95,119,121,68
80,95,116,121,60
81,95,114,118,64
82,95,113,115,71
83,95,109,111,70
84,95,106,110,72
85,95,108,110,68
86,95,107,109,67
87,95,101,108,67
88,95,101,108,67
89,95,102,103,69
90,95,98,100,72
91,95,97,103,64
92,95,94,103,63
93,95,86,103,70
94,95,82,103,73
95,95,76,103,76
96,95,71,105,80
97,95,71,106,83
98,95,69,108,79
99,95,62,111,76
100,95,56,109,76
101,95,57,110,81
102,95,57,109,83
103,95,55,113,82
104,95,54,112,79
105,95,57,109,83
106,95,55,113,80
107,95,54,115,74
108,95,51,115,73
109,95,49,115,75
110,95,51,112,73
111,95,54,114,69
112,95,50,113,71
113,95,47,116,65
114,95,47,113,59
115,95,46,111,64
116,95,45,112,64
117,95,43,110,63
118,95,42,110,58
119,95,43,106,57
0,96,147,71,106
1,96,140,76,109
2,96,142,78,106
3,96,149,78,108
4,96,147,80,114
5,96,148,79,114
6,96,149,77,111
7,96,147,80,110
8,96,143,82,112
9,96,148,78,116
10,96,151,78,119
11,96,152,80,120
12,96,148,81,115
13,96,148,80,117
14,96,152,81,112
15,96,151,81,118
16,96,149,82,118
17,96,147,83,116
18,96,150,83,119
19,96,152,82,119
20,96,146,84,116
21,96,146,85,110
22,96,141,87,112
23,96,145,86,117
24,96,146,84,116
25,96,147,85,117
26,96,144,87,113
27,96,136,89,116
28,96,138,88,116
29,96,141,89,111
30,96,139,92,114
31,96,139,91,118
32,96,135,89,116
33,96,134,92,115
34,96,133,92,117
35,96,133,93,115
36,96,127,95,110
37,96,125,98,109
38,96,125,98,107
39,96,127,98,108
40,96,127,100,109
41,96,128,102,107
42,96,125,104,107
43,96,127,108,101
44,96,131,110,99
45,96,128,115,92
46,96,129,116,95
47,96,126,118,95
48,96,131,119,94
49,96,134,120,91
50,96,135,122,88
51,96,136,124,87
52,96,129,126,88
53,96,127,126,90
54,96,133,126,87
55,96,136,126,77
56,96,141,125,80
57,96,137,126,82
58,96,140,127,81
59,96,147,128,76
60,96,147,128,78
61,96,141,128,82
62,96,139,132,78
63,96,139,132,80
64,96,143,128,80
65,96,141,132,76
66,96,141,132,74
67,96,140,130,76
68,96,135,131,75
69,96,135,131,71
70,96,135,128,69
71,96,134,131,68
72,96,130,130,71
73,96,129,129,72
74,96,131,126,73
75,96,131,121,72
76,96,128,119,74
77,96,125,119,73
78,96,124,118,70
79,96,115,118,69
80,96,111,118,61
81,96,116,114,67
82,96,113,113,70
83,96,106,112,74
84,96,106,110,72
85,96,104,110,69
86,96,106,105,67
87,96,97,106,69
88,96,97,106,67
89,96,98,104,68
90,96,95,101,69
91,96,93,101,64
92,96,89,102,66
93,96,84,100,74
94,96,77,98,78
95,96,80,98,81
96,96,76,102,84
97,96,62,106,78
98,96,65,107,77
99,96,62,108,79
100,96,56,109,78
101,96,56,108,82
102,96,59,109,81
103,96,60,108,81
104,96,60,109,79
105,96,59,110,77
106,96,57,112,80
107,96,52,113,75
108,96,48,114,73
109,96,50,113,76
110,96,52,111,68
111,96,51,113,67
112,96,50,111,70
113,96,47,112,65
114,96,51,110,65
115,96,49,109,64
116,96,43,113,62
117,96,43,110,63
118,96,43,108,58
119,96,42,106,57
0,97,141,70,115
1,97,141,73,112
2,97,145,75,112
3,97,148,73,112
4,97,143,75,114
5,97,142,81,118
6,97,147,80,114
7,97,148,79,114
8,97,147,80,114
9,97,145,83,111
10,97,145,83,113
11,97,149,79,119
12,97,148,78,120
13,97,148,80,117
14,97,145,83,113
15,97,147,82,118
16,97,147,82,118
17,97,145,82,115
18,97,147,82,120
19,97,152,82,121
20,97,149,84,119
21,97,143,83,115
22,97,141,85,120
23,97,142,87,117
24,97,144,86,119
25,97,144,86,121
26,97,144,86,119
27,97,139,86,120
28,97,138,88,116
29,97,137,91,109
30,97,134,93,109
31,97,138,89,110
32,97,139,89,117
33,97,134,91,117
34,97,129,93,121
35,97,127,93,120
36,97,125,94,118
37,97,123,94,120
38,97,121,99,113
39,97,125,101,109
40,97,126,99,110
41,97,123,101,108
42,97,121,105,105
43,97,127,107,105
44,97,127,109,106
45,97,128,114,98
46,97,126,116,94
47,97,126,116,94
48,97,129,117,89
49,97,131,118,88
50,97,131,122,91
51,97,129,123,89
52,97,127,124,87
53,97,126,125,89
54,97,129,123,89
55,97,133,126,87
56,97,136,127,84
57,97,136,124,85
58,97,138,123,89
59,97,143,125,85
60,97,142,125,87
61,97,137,128,83
62,97,137,129,81
63,97,140,127,83
64,97,138,127,83
65,97,137,128,85
66,97,135,129,81
67,97,132,132,75
68,97,133,130,76
69,97,130,130,75
70,97,129,128,74
71,97,127,127,75
72,97,126,128,75
73,97,128,124,78
74,97,127,120,79
75,97,124,120,78
76,97,122,120,75
77,97,120,121,73
78,97,118,116,71
79,97,114,114,75
80,97,115,112,74
81,97,112,112,69
82,97,108,113,68
83,97,104,109,73
84,97,104,107,72
85,97,100,106,70
86,97,100,106,72
87,97,97,104,75
88,97,95,105,70
89,97,97,103,64
90,97,95,101,69
91,97,90,99,69
92,97,82,101,70
93,97,78,98,73
94,97,74,101,73
95,97,75,99,80
96,97,72,101,80
97,97,67,103,80
98,97,66,104,80
99,97,63,108,86
100,97,60,108,81
101,97,61,105,84
102,97,58,107,82
103,97,59,107,80
104,97,60,105,80
105,97,58,108,78
106,97,53,111,78
107,97,48,114,76
108,97,50,113,76
109,97,53,109,72
110,97,54,112,77
111,97,49,112,72
112,97,49,112,70
113,97,47,112,67
114,97,47,112,67
115,97,47,111,69
116,97,40,110,71
117,97,44,107,68
118,97,43,108,58
119,97,42,106,59
0,98,141,74,108
1,98,144,75,105
2,98,145,73,109
3,98,147,72,111
4,98,148,73,116
5,98,145,75,114
6,98,148,74,119
7,98,150,78,116
8,98,149,77,115
9,98,142,83,112
10,98,145,81,112
11,98,150,77,118
12,98,147,79,116
13,98,148,80,117
14,98,145,83,113
15,98,146,82,115
16,98,146,81,117
17,98,145,82,117
18,98,146,81,119
19,98,145,82,119
20,98,146,81,119
21,98,143,80,122
